,central_pressure,radius,mass
128,0.00988911896800764,0.7908684950282892,0.00014024424663192474
129,0.010625998990915148,0.8197700267100337,0.0001561906107365964
130,0.011417787056684416,0.8497250720567118,0.00017394872440368487
131,0.012268574595503736,0.8807719058062042,0.000193724205024096
132,0.013182757907305744,0.9129497235373948,0.0002157457415654946
133,0.014165060878899653,0.9462993060967432,0.00024026800146776091
134,0.015220559393853111,0.9808630341227432,0.00026757459150755065
135,0.016354707561257273,1.0166846691079001,0.00029798108949181127
136,0.01757336589890824,1.0538094395236342,0.00033183867256348054
137,0.018882831616536155,1.0922841712638693,0.0003695381988649201
138,0.020289871155565496,1.1321573110712193,0.000411514635481918
139,0.02180175515355078,1.1734789720314327,0.00045825200084711863
140,0.023426296013959607,1.2163009814632335,0.0005102888570365733
141,0.025171888275439196,1.2606769268820992,0.0005682244061406148
142,0.027047551989167164,1.3066621972491708,0.0006327252505957617
143,0.02906297932843245,1.354314011824156,0.0007045328733941746
144,0.031228584671292543,1.4036898798676425,0.0007844693079325285
145,0.03355555841510091,1.4548539898610813,0.0008734567828153997
146,0.03605592480098285,1.5078688746701816,0.0009725147400113788
147,0.03874260404705653,1.5627989549000045,0.0010827762608292832
148,0.04162947911146321,1.619711423537896,0.0012055022599392737
149,0.04473146743019237,1.6786759049484254,0.0013420950618081861
150,0.04806459800039598,1.7397640496457625,0.0014941129565803513
151,0.05164609420750539,1.8030497459573644,0.0016632876843683056
152,0.0554944628241464,1.8686091493682475,0.001851543386858519
153,0.05962958964074041,1.9365207257023724,0.002061017614600734
154,0.06407284222194462,2.006865285460868,0.0022940845428400213
155,0.06884718031990845,2.079726061599577,0.002553380826385973
156,0.07397727451488936,2.1551887277858905,0.0028418339685846155
157,0.07948963369628056,2.2333412595882893,0.0031626929054923624
158,0.08541274204278955,2.314272622767278,0.0035195561855370303
159,0.09177720620958724,2.398078748182906,0.003916437247959957
160,0.09861591348299492,2.4848535252221664,0.004357766196888538
161,0.10596420171994358,2.5746946607339,0.0048484614398336436
162,0.11386004195033968,2.667702172282483,0.0053939738705207066
163,0.12234423458590667,2.7639778112641746,0.006000338705392403
164,0.1314606202493737,2.863625409757282,0.006674235465076522
165,0.14125630631343902,2.9667527945192402,0.007423072718846148
166,0.15178191032010696,3.073468570840165,0.00825503854688717
167,0.1630918215382303,3.183883515400959,0.009179188923565527
168,0.1752444820108077,3.298110224474315,0.01020553317843637
169,0.18830268854430188,3.4162629409460035,0.011345127914337883
170,0.2023339172004605,3.538457354414413,0.012610178975998499
171,0.21741067196738992,3.664806949580085,0.014014112574899679
172,0.23361085941158533,3.795436360312523,0.015571848270512344
173,0.2510181912468634,3.9304607544848844,0.01729970239186294
174,0.2697226169004114,4.069998943682118,0.019215672864294524
175,0.2898207883111551,4.214169640002472,0.02133955110645579
176,0.31141655936221596,4.363091002956851,0.023693079636028767
177,0.3346215225281955,4.516880158032503,0.02630011991313845
178,0.35955558551030964,4.675652595830678,0.029186828800964484
179,0.3863475908390459,4.839521622940324,0.03238184626825784
180,0.4151359816460274,5.008597554219388,0.03591648804662021
181,0.44606951704535797,5.182987083136743,0.03982495068085262
182,0.4793080408210465,5.362792310682299,0.0441445172898382
183,0.5150233073925764,5.5481061607762285,0.04891567169647841
184,0.5533998693266677,5.739026797385251,0.054182721730781584
185,0.5946360309812793,5.935632308156316,0.059993379875200786
186,0.638944873209659,6.1379963603296925,0.06639940403893557
187,0.686555354419415,6.346182561105601,0.0734566887541003
188,0.7377134936761597,6.560242972698419,0.0812254466553833
189,0.7926836419651941,6.780216668975252,0.08977037486821388
190,0.8517498481802662,7.00612812564333,0.09916079144267163
191,0.9152173268979372,7.237983812122599,0.1094706469911273
192,0.9834140355220011,7.475777416648212,0.12077893108298661
193,1.056692368947594,7.719474946221282,0.13316903739679176
194,1.1354309805019018,7.9690310880566555,0.1467295977821543
195,1.2200367385708335,8.224365881690257,0.16155326914083395
196,1.3109468290222208,8.485378885392702,0.17773732986323024
197,1.408631014289439,8.751940936984504,0.19538301207085812
198,1.5135940607889145,9.02389298542782,0.21459509774499533
199,1.6263783472147397,9.30104409043418,0.2354813328077556
200,1.7475666671883365,9.58316946473323,0.2581516958468466
201,1.8777852407454085,9.870008654312953,0.2827175126609802
202,2.017706950221479,10.161263837118137,0.30929040412592396
203,2.1680548172569414,10.456598334535803,0.3379810624289702
204,2.3296057388884264,10.75563022784505,0.36889730283094735
205,2.5031945020321484,11.057951863825684,0.40214463686561674
206,2.6897180971033356,11.363098454829595,0.4378213565702976
207,2.89014035306165,11.670568620562731,0.4760187324651675
208,3.105496917833471,11.979819552172541,0.5168184886812891
209,3.3369006098464276,12.290266550939998,0.5602904831057431
210,3.5855471683294002,12.601289133370411,0.606491216355419
211,3.852721432091628,12.912222279797525,0.6554599210834621
212,4.1398039787088114,13.222371304103175,0.7072182738315075
213,4.448278258422955,13.531002535665623,0.761766164289777
214,4.779738259619207,13.83737142256132,0.8190839411325239
215,5.135896745489833,14.140692359075532,0.879124583911814
216,5.518594104446738,14.440167245579326,0.941816220419063
217,5.9298078600156385,14.734985270232126,1.0070599600174386
218,6.371662889352573,15.024329131947532,1.0747291432201775
219,6.846442403185338,15.307381702356386,1.144669058920819
220,7.356599743916645,15.583333024662412,1.216697173534926
221,7.904771062853748,15.851387533346012,1.2906039023002147
222,8.493788942072145,16.110771365196545,1.366153936016284
223,9.12669703130172,16.360739617937735,1.443088116640485
224,9.806765775469195,16.600583404592935,1.521125834171962
225,10.537509314166071,16.829636547305327,1.5999678955822048
226,11.322703640367527,17.047281751581703,1.6792997947146031
227,12.166406112233952,17.2529533470353,1.7587941609863285
228,13.072976418819234,17.446158196114723,1.8381211350164535
229,14.047099108022723,17.626455797879025,1.9169430220319295
230,15.09380779319382,17.793478753712023,1.994924471483867
231,16.218511163473057,17.946930130627603,2.071735371763757
232,17.427020932273372,18.086584900322826,2.147054943078562
233,18.72558186832109,18.212290412198218,2.220575539729427
234,20.120904064436328,18.323965957888586,2.2920061082128775
235,21.62019761079648,18.421605688951434,2.361075479459914
236,23.231209851851386,18.505266741497675,2.4275332919243375
237,24.962265419408258,18.575080094911403,2.4911546805859843
238,26.8223092487508,18.631237368773995,2.5517404842319755
239,28.82095280007151,18.673987992724086,2.6091185784942463
240,30.968523724057636,18.703630937716092,2.663144895331961
241,33.27611922827003,18.720524512901438,2.7137009121701494
242,35.75566342007591,18.725057921393336,2.760697361958826
243,38.41996892244636,18.717661260593005,2.8040703351894196
244,41.282803081006655,18.69879824123974,2.8437808981342125
245,44.358959104453426,18.668964619090936,2.879813786933414
246,47.66433250594547,18.62868864484514,2.91217616038848
247,51.216003240464744,18.578504631095704,2.940895440077464
248,55.03232396257952,18.518957796850408,2.96601702072278
249,59.13301486066557,18.45060573800069,2.9876036242868373
250,63.53926555762691,18.374012388544276,3.005734005459307
251,68.27384460466862,18.28974418854802,3.020501033932355
252,73.36121713391304,18.198367187109827,3.03200963135795
253,78.82767127781052,18.100443925949644,3.040375194746871
254,84.70145400859319,17.996524071066027,3.0457211558589528
255,91.01291709970089,17.887166359219595,3.0481808211151336
256,97.79467396340848,17.77288761515672,3.047884632287456
257,105.08176817508904,17.654220271986414,3.0449785922758537
258,112.91185455492976,17.531668076723175,3.0395999066640527
259,121.32539374281241,17.40572445602759,3.031894159414436
260,130.3658612717902,17.27686980866595,3.0220083897974597
261,140.07997222050983,17.14555464003276,3.0100816814930424
262,150.51792260543968,17.01221383458763,2.9962538180720477
263,161.73364876024726,16.87729693055511,2.980676760830458
264,173.78510604263212,16.74117347312042,2.9634728844417104
265,186.73456830878166,16.604241142066016,2.944781163818283
266,200.6489497029334,16.466908853233672,2.9247475380983414
267,215.60015042483778,16.329459421552354,2.9034688749295583
268,231.6654282618102,16.19226119159856,2.8810863655403893
269,248.92779780521488,16.055651722011817,2.857727037146013
270,267.47645941424577,15.919875131635514,2.833475319028323
271,287.4072601436153,15.78527537865482,2.8084704879815243
272,308.82318901691104,15.652087114410792,2.7828025053770147
273,331.83490920486213,15.520577342499141,2.7565743282839836
274,356.5613298584574,15.390993472589651,2.729888009125904
275,383.1302205517571,15.26356354654923,2.7028377544426276
276,411.6788715094487,15.138456997153941,2.6754827579339464
277,442.3548030307314,15.015915426610444,2.64792657875731
278,475.316527775378,14.896135316414322,2.6202595265740083
279,510.73436985095,14.77925792916882,2.5925244642414107
280,548.7913449336598,14.665472177202366,2.5648206546067898
281,589.6841059707591,14.55494390783791,2.5372033265709684
282,633.6239593511933,14.44778989066507,2.5097389553392513
283,680.837956795449,14.34420164105077,2.482498345136769
284,731.5700686067006,14.244240836959195,2.4555161588755254
285,786.0824443458673,14.148043227236464,2.42885245579771
286,844.656767444892,14.055786107671134,2.4025917091272584
287,907.5957107579758,13.96749157688079,2.3767364591699045
288,975.2245005720874,13.883280885454015,2.35135716332258
289,1047.8925971584817,13.803257569877777,2.3265001019487985
290,1125.9755005492498,13.727493785100492,2.302189577047867
291,1209.876690869866,13.656020725180774,2.2784756708745317
292,1300.0297132541305,13.58897426091989,2.2553986870519585
293,1396.9004181149244,13.526318101479584,2.232982504571149
294,1500.9893683470011,13.46816443367198,2.2112730790492634
295,1612.8344259006333,13.414552247113662,2.190298191372813
296,1733.013531091752,13.365515478800422,2.1700866023704397
297,1862.1476890102906,13.320982734180793,2.150647409700033
298,2000.9041784583612,13.281135853275199,2.1320471991700827
299,2150.0,13.245796526400467,2.1142649097868462
