,central_pressure,radius,mass
125,4.2506703773499055,4.838681493618674,0.10425223096843696
126,5.07557311030416,5.225659749680868,0.13182923412001385
127,6.060559890815057,5.632250045739711,0.16581422954368177
128,7.2366972934718,6.0565250828775214,0.20729442821081465
129,8.641080801249059,6.4957345685825,0.25736672213630907
130,10.318004800487202,6.946247464227155,0.31705945069418834
131,12.320359629953757,7.403505935983136,0.3872263984638002
132,14.711299747042789,7.8620444761710075,0.4684209198626486
133,17.566235625230238,8.315588528933528,0.5607622090712207
134,20.975212207414565,8.757209188897239,0.6638053154471727
135,25.045748931783915,9.1795942149737,0.7764487813717688
136,29.90623090488738,9.57539153892399,0.8969009480051452
137,35.70995817982678,9.93757200565917,1.0227128693329424
138,42.63998085417626,10.259844374715678,1.1509067878062724
139,50.914872487071186,10.537015370967604,1.2781720703420725
140,60.79562392957361,10.765280845181161,1.401111856615743
141,72.59387500036813,10.94241305125885,1.5165028670306837
142,86.68174363460398,11.067824101495374,1.6215296719425707
143,103.50356251814735,11.14250352253215,1.7139620550723966
144,123.58989338178678,11.168842292081901,1.792256527656025
145,147.57426096752255,11.150381416511522,1.8555784284398384
146,176.21313445780467,11.091577860555661,1.9037602660668387
147,210.40978658383926,10.997468403235397,1.9372118893262664
148,251.24278293147458,10.873392210267845,1.9567996888753707
149,300.0,10.724768891096728,1.963721502290208
