,central_pressure,radius,mass
68,0.0001325645725633672,0.010522866430398948,2.8562617914828364e-09
69,0.00014244251877710355,0.010913031805915787,3.1858995389763565e-09
70,0.00015305651248463624,0.011317288066141545,3.553226613403912e-09
71,0.0001644613996935669,0.011736157488635485,3.962539142955659e-09
72,0.00017671611321917575,0.012170181195697943,4.418622493692334e-09
73,0.00018988397720972366,0.012619919855095205,4.92680696478119e-09
74,0.00020403303436322074,0.01308595440575219,5.4930298233064204e-09
75,0.00021923639752649646,0.013568889901048684,6.123908586211052e-09
76,0.00023557262749340468,0.014069344497014462,6.8268023904967415e-09
77,0.0002531261389543652,0.014587967194629377,7.60991969866392e-09
78,0.00027198763669492287,0.01512542783110264,8.482399929618856e-09
79,0.0002922545842973033,0.015682420556354177,9.454423096462806e-09
80,0.0003140317077668988,0.01625966473008891,1.0537328262084465e-08
81,0.0003374315366860953,0.016857905851195593,1.1743745477784805e-08
82,0.0003625749856917513,0.01747791652067108,1.3087742739464332e-08
83,0.0003895919792810254,0.018120497439315018,1.4584989670532461e-08
84,0.0004186221231741195,0.018786478441478606,1.6252939835177865e-08
85,0.00044981542570309935,0.01947672399807047,1.8111046165607624e-08
86,0.0004833330729544434,0.020192117413487552,2.018094105179904e-08
87,0.0005193482616707323,0.020933586282109815,2.2486753284395453e-08
88,0.0005580470942153681,0.021702088110585004,2.5055347672676608e-08
89,0.0005996295402248872,0.02249861530396614,2.791664732092534e-08
90,0.000644310469918057,0.023324196446170554,3.1103981743401294e-08
91,0.0006923207644011889,0.024179897626084267,3.4654474596844785e-08
92,0.0007439085087069967,0.025066823813966917,3.86094755512619e-08
93,0.0007993402737318187,0.025986120286951863,4.3015041310972134e-08
94,0.0008589024936953902,0.02693897410607523,4.792247138103314e-08
95,0.0009229029462409718,0.027926622817114,5.338894593263061e-08
96,0.00099167234282398,0.028950328661006632,5.947803708111976e-08
97,0.0010655660376071969,0.030011419572107588,6.62606656574322e-08
98,0.001144965863692984,0.03111126566838792,7.381578932574361e-08
99,0.0012302821061809012,0.032251287090881875,8.223135343117753e-08
100,0.0013219556222461995,0.03343295583475449,9.160531396584035e-08
101,0.0014204601191942978,0.03465779764692492,1.0204677695561617e-07
102,0.0015263046022627417,0.03592739399264483,1.1367726751496361e-07
103,0.0016400360048192037,0.03724338409351299,1.2663214332385596e-07
104,0.0017622420145466601,0.03860746703950529,1.4106216895933255e-07
105,0.0018935541102195628,0.04002141679435203,1.5713542034900772e-07
