,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density,mass_1__in_GeV,dimensionless_mass_1,central_density_1_in_GEV4,dimensionless_central_density_1
69,92617.44966496644,500.67,191495.730888785,1730.01,1.4974684094362662,0.7675100800034625,0.25059926871692123,0.0008572105795040378,193225.74088878502,2.794181846193672e+56,138.18372475352103,1.4693841868391269,1.814054551653243e-06
70,93959.73154415436,500.67,193552.11790626083,1730.01,1.4948149433628506,0.7623574570663875,0.25016552384569574,0.0008403548936482683,195282.12790626084,2.7893455908795078e+56,137.9445521405858,1.485163246515685,1.8335348722415865e-06
71,95302.01342334227,500.67,195603.404845249,1730.01,1.4922132025504784,0.7573124275247154,0.24973689280995634,0.000824060403053738,197333.414845249,2.7845663548310134e+56,137.70819936363364,1.5009031722927737,1.8529668793737947e-06
72,96644.2953025302,500.67,197649.6896785326,1730.01,1.4896619291092101,0.7523712224469767,0.24931328553532453,0.0008083008616285041,199379.6996785326,2.7798431337188685e+56,137.47461675447033,1.516604715934715,1.872351501153969e-06
73,97986.57718171811,500.67,199691.07037889436,1730.01,1.4871595648410283,0.7475302567140221,0.24889461337784807,0.0007930515981726401,201421.08037889437,2.7751749391630063e+56,137.24375543365764,1.532268629205827,1.891689665686206e-06
74,99328.85906090603,500.67,201727.6449191174,1730.01,1.4847046049797596,0.7427861193252749,0.24848079003292073,0.0007782894030258067,203457.6549191174,2.770560808867066e+56,137.01556781170325,1.5478956638704318,1.910982301074607e-06
75,100671.14094009396,500.67,203759.51127198458,1730.01,1.4822956133832064,0.738135560537095,0.24807173002057917,0.0007639924191994228,205489.5212719846,2.765999789729458e+56,136.7900067538339,1.5634865716928494,1.930230335423271e-06
76,102013.42281928187,500.67,205786.76741027887,1730.01,1.4799311962256572,0.733575483272744,0.24766734946936925,0.0007501400490858236,207516.77741027888,2.7614909465834672e+56,136.5670260122293,1.5790421044374003,1.949434696836297e-06
77,103355.7046984698,500.67,207809.5113067834,1730.01,1.4776103127982785,0.7291029342103945,0.2472675668211258,0.0007367128665075347,209539.5213067834,2.757033370055553e+56,136.3465806146471,1.5945630138684062,1.968596313417785e-06
78,104697.9865776577,500.67,209827.84093428098,1730.01,1.4753316490950485,0.7247150947160163,0.2468723015856622,0.0007236925341630157,211557.85093428098,2.752626162680134e+56,136.12862617774238,1.6100500517501866,1.9877161132718353e-06
79,106040.26845684563,500.67,211841.85426555463,1730.01,1.4730940556114367,0.7204092730347527,0.24648147485006844,0.0007110617297972943,213571.86426555464,2.7482684445782635e+56,135.91311918790112,1.6255039698470628,2.0067950245025465e-06
80,107382.55033603356,500.67,213851.64927338733,1730.01,1.4708965796485922,0.7161828972646296,0.24609500959882435,0.000698804078454374,215581.65927338734,2.743959357026892e+56,135.70001717775503,1.640925519923355,2.0258339752140184e-06
81,108724.83221522147,500.67,215857.32390773052,1730.01,1.4687378271595501,0.7120335086487205,0.24571283032821445,0.0006869040891239237,217587.33390773053,2.739698058159591e+56,135.48927851356476,1.6563154535681934,2.044833893294066e-06
